"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 29 21:02:33 GMT 2024","Mon Jul 29 21:02:33 GMT 2024","0","tests","test_simulation","","","","test_broken",""
"failed","Mon Jul 29 21:02:33 GMT 2024","Mon Jul 29 21:02:33 GMT 2024","1","tests","test_simulation","","","","test_fail",""
"passed","Mon Jul 29 21:02:33 GMT 2024","Mon Jul 29 21:02:33 GMT 2024","0","tests","test_simulation","","","","test_pass",""
"skipped","Mon Jul 29 21:02:33 GMT 2024","Mon Jul 29 21:02:33 GMT 2024","0","tests","test_simulation","","","","test_skipped",""
