"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 04 22:57:42 GMT 2021","Thu Mar 04 22:57:42 GMT 2021","0","tests","test_simulation","","","","test_pass",""
"skipped","Thu Mar 04 22:57:42 GMT 2021","Thu Mar 04 22:57:42 GMT 2021","0","tests","test_simulation","","","","test_skipped",""
"failed","Thu Mar 04 22:57:42 GMT 2021","Thu Mar 04 22:57:42 GMT 2021","0","tests","test_simulation","","","","test_fail",""
"broken","Thu Mar 04 22:57:42 GMT 2021","Thu Mar 04 22:57:42 GMT 2021","0","tests","test_simulation","","","","test_broken",""
