"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Sep 20 21:02:53 GMT 2024","Fri Sep 20 21:02:53 GMT 2024","0","tests","test_simulation","","","","test_broken",""
"passed","Fri Sep 20 21:02:53 GMT 2024","Fri Sep 20 21:02:53 GMT 2024","0","tests","test_simulation","","","","test_pass",""
"failed","Fri Sep 20 21:02:53 GMT 2024","Fri Sep 20 21:02:53 GMT 2024","0","tests","test_simulation","","","","test_fail",""
"skipped","Fri Sep 20 21:02:53 GMT 2024","Fri Sep 20 21:02:53 GMT 2024","0","tests","test_simulation","","","","test_skipped",""
