"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 17 21:02:31 GMT 2024","Tue Dec 17 21:02:31 GMT 2024","0","tests","test_simulation","","","","test_pass",""
"broken","Tue Dec 17 21:02:31 GMT 2024","Tue Dec 17 21:02:31 GMT 2024","1","tests","test_simulation","","","","test_broken",""
"failed","Tue Dec 17 21:02:31 GMT 2024","Tue Dec 17 21:02:31 GMT 2024","1","tests","test_simulation","","","","test_fail",""
"skipped","Tue Dec 17 21:02:31 GMT 2024","Tue Dec 17 21:02:31 GMT 2024","0","tests","test_simulation","","","","test_skipped",""
