"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Oct 21 21:02:39 GMT 2024","Mon Oct 21 21:02:39 GMT 2024","0","tests","test_simulation","","","","test_skipped",""
"passed","Mon Oct 21 21:02:39 GMT 2024","Mon Oct 21 21:02:39 GMT 2024","1","tests","test_simulation","","","","test_pass",""
"failed","Mon Oct 21 21:02:39 GMT 2024","Mon Oct 21 21:02:39 GMT 2024","0","tests","test_simulation","","","","test_fail",""
"broken","Mon Oct 21 21:02:39 GMT 2024","Mon Oct 21 21:02:39 GMT 2024","1","tests","test_simulation","","","","test_broken",""
