"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 08 21:02:36 GMT 2025","Sun Jun 08 21:02:36 GMT 2025","0","tests","test_simulation","","","","test_pass",""
"broken","Sun Jun 08 21:02:36 GMT 2025","Sun Jun 08 21:02:36 GMT 2025","0","tests","test_simulation","","","","test_broken",""
"failed","Sun Jun 08 21:02:36 GMT 2025","Sun Jun 08 21:02:36 GMT 2025","0","tests","test_simulation","","","","test_fail",""
"skipped","Sun Jun 08 21:02:36 GMT 2025","Sun Jun 08 21:02:36 GMT 2025","0","tests","test_simulation","","","","test_skipped",""
