"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 12 21:02:42 GMT 2025","Thu Jun 12 21:02:42 GMT 2025","0","tests","test_simulation","","","","test_pass",""
"skipped","Thu Jun 12 21:02:42 GMT 2025","Thu Jun 12 21:02:42 GMT 2025","0","tests","test_simulation","","","","test_skipped",""
"failed","Thu Jun 12 21:02:42 GMT 2025","Thu Jun 12 21:02:42 GMT 2025","1","tests","test_simulation","","","","test_fail",""
"broken","Thu Jun 12 21:02:42 GMT 2025","Thu Jun 12 21:02:42 GMT 2025","0","tests","test_simulation","","","","test_broken",""
