"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Jun 17 21:02:34 GMT 2025","Tue Jun 17 21:02:34 GMT 2025","0","tests","test_simulation","","","","test_skipped",""
"passed","Tue Jun 17 21:02:34 GMT 2025","Tue Jun 17 21:02:34 GMT 2025","0","tests","test_simulation","","","","test_pass",""
"broken","Tue Jun 17 21:02:34 GMT 2025","Tue Jun 17 21:02:34 GMT 2025","0","tests","test_simulation","","","","test_broken",""
"failed","Tue Jun 17 21:02:34 GMT 2025","Tue Jun 17 21:02:34 GMT 2025","0","tests","test_simulation","","","","test_fail",""
