"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 04 19:10:34 GMT 2021","Thu Mar 04 19:10:34 GMT 2021","0","tests","test_simulation","","","","test_broken",""
"passed","Thu Mar 04 19:10:34 GMT 2021","Thu Mar 04 19:10:34 GMT 2021","0","tests","test_simulation","","","","test_pass",""
"failed","Thu Mar 04 19:10:34 GMT 2021","Thu Mar 04 19:10:34 GMT 2021","1","tests","test_simulation","","","","test_fail",""
"skipped","Thu Mar 04 19:10:34 GMT 2021","Thu Mar 04 19:10:34 GMT 2021","0","tests","test_simulation","","","","test_skipped",""
