"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Mar 05 06:04:31 GMT 2021","Fri Mar 05 06:04:31 GMT 2021","0","tests","test_simulation","","","","test_fail",""
"broken","Fri Mar 05 06:04:31 GMT 2021","Fri Mar 05 06:04:31 GMT 2021","0","tests","test_simulation","","","","test_broken",""
"passed","Fri Mar 05 06:04:31 GMT 2021","Fri Mar 05 06:04:31 GMT 2021","1","tests","test_simulation","","","","test_pass",""
"skipped","Fri Mar 05 06:04:31 GMT 2021","Fri Mar 05 06:04:31 GMT 2021","0","tests","test_simulation","","","","test_skipped",""
